tweets	label	preprocessed
ibu aku nonton drama china dibilang korea😭😭😭	Non_R	ibu aku nonton drama china dibilang korea 
ini orang, sudah macam menteri nya si Xi jinnping china aja	Non_R	ini orang sudah macam menteri nya si xi jinnping china aja
"Live 

China 
Jiangsu suning Over 1.5❌❌🥵

Live 

China 
Jiangsu suning TT over 0.5❌❌🥵"	Non_R	live china jiangsu suning over 1 5 live china jiangsu suning tt over 0 5 
No wonder lah kalau negara china maju!  https://twitter.com/iffgone/status/1294123033670512641 …	Non_R	no wonder lah kalau negara china maju 
Si opung gak bisa bedakan China Diaspora dah turun temurun di sini dgn China Komumis  https://twitter.com/tifsembiring/status/1294226968209104897 …	R	si opung gak bisa bedakan china diaspora dah turun temurun di sini dgn china komumis 
Kok saya kebayang Kaisar China ya...?	Non_R	kok saya kebayang kaisar china ya 
"No India
No Pakistan 
No China 
Inshallah Independent State of Jammu Kashmir 
#UNTakeControlJK
#JKPressFreedomDay"	R	no india no pakistan no china inshallah independent state of jammu kashmir untakecontroljk jkpressfreedomday
Apki party to Bengaluru pe bhi nahn bol payi China ki baat karte ho	Non_R	apki party to bengaluru pe bhi nahn bol payi china ki baat karte ho
"Srinagar 
Saudia Ka Udhar Kia Chukta China Se Udhar Lekar 
Palle Nai Dhela, Kardi Mela Mela 🤣  pic.twitter.com/H44ykxScZv"	Non_R	srinagar saudia ka udhar kia chukta china se udhar lekar palle nai dhela kardi mela mela 
yuk follow caramencinta lagunya siapa yg paling banyak di hp lo?	Non_R	yuk follow caramencinta lagunya siapa yg paling banyak di hp lo 
"Asa hayang ng'drama china deui iyeu th...
Hunting ah~"	Non_R	asa hayang ng drama china deui iyeu th hunting ah 
Kok saya kebayang kaisar China ya....?🤔🤔	Non_R	kok saya kebayang kaisar china ya 
YA KAN DI CHINA ANJINX	Non_R	ya kan di china anjinx
🔫🥦🥬 @ Taiyuan (Shanxi) China  https://www.instagram.com/p/CD30SnShc_X/?igshid=a6uirgirzuar …	Non_R	 taiyuan shanxi china 
China waktu itu mng msh di jajah Jepang dn dlm pergolakan dlm negeri yg dahsyat, dr kekaisaran menjadi Republik. China secara Negara msh terkotak kotak, ya kita maklumi saja. Namun China skrg sngat agresif, sm dg tipikal Pasukan2 dulu, agresif dn bengis. Ekonomi mereka besar skrg	Non_R	china waktu itu mng msh di jajah jepang dn dlm pergolakan dlm negeri yg dahsyat dr kekaisaran menjadi republik china secara negara msh terkotak kotak ya kita maklumi saja namun china skrg sngat agresif sm dg tipikal pasukan2 dulu agresif dn bengis ekonomi mereka besar skrg
Kya kha India China pak ki phar rha hai ... sahi hai njoying it randiaaaa 😝😂	Non_R	kya kha india china pak ki phar rha hai sahi hai njoying it randiaaaa 
Realita apa, realita negara ini sudah ngak berdaya? Negara lain investasi  di negeri ini tidak semua rakyatnya diangkut kesini buat TKA, negara lain juga berlaku sama klo mau investasi di negara tersebut yang di utamakan tenaga lokal, bukan semua bawa, lah China semua diangkut	R	realita apa realita negara ini sudah ngak berdaya negara lain investasi di negeri ini tidak semua rakyatnya diangkut kesini buat tka negara lain juga berlaku sama klo mau investasi di negara tersebut yang di utamakan tenaga lokal bukan semua bawa lah china semua diangkut
"Shukar hai hmari izzat to hai waha pe, America ne apko apki aukaad dikha di saudi ke pass apka bajwa jayega 16 ko apni izzat leke.
Bharat matavke beto ne kbhi apne desh ki betiya nai bechi china ko😉  pic.twitter.com/2kQexOCaxX"	Non_R	shukar hai hmari izzat to hai waha pe america ne apko apki aukaad dikha di saudi ke pass apka bajwa jayega 16 ko apni izzat leke bharat matavke beto ne kbhi apne desh ki betiya nai bechi china ko 
Bujank china ganteng amat c  pic.twitter.com/LfInuZNFrQ	Non_R	bujank china ganteng amat c 
Inke paas Rafaal ki technology k santh china k fighter plane ki  http://tech.ki  bhi jaankari h.Soch rha hun bnd media dekhkar hi fighter pilot ban jaun.	Non_R	inke paas rafaal ki technology k santh china k fighter plane ki 
Ponsel cerdas buatan Uganda dapat digunakan untuk mengukur suhu tubuh&membantu mendeteksi potensi gejala #Covid_19 . Simi Mobile milik China berharap dapat bekerja sama dengan Kementerian Kesehatan Uganda untuk memasok ponsel ke semua negara Afrika Timur.  https://bebas.kompas.id/baca/video/2020/08/14/ponsel-pintar-pengukur-suhu-tubuh-dari-uganda/?utm_source=medsos_twitter_kompasdata&utm_medium=link …	Non_R	ponsel cerdas buatan uganda dapat digunakan untuk mengukur suhu tubuh membantu mendeteksi potensi gejala covid 19 simi mobile milik china berharap dapat bekerja sama dengan kementerian kesehatan uganda untuk memasok ponsel ke semua negara afrika timur 
Ama oye mela tweet la scnd pic andha padam dhan ...great wall katturadhuku munna irndha china epdi ore land agudhu great wall kattura vara katirpanga	Non_R	ama oye mela tweet la scnd pic andha padam dhan great wall katturadhuku munna irndha china epdi ore land agudhu great wall kattura vara katirpanga
Shikenan sai a aika mu China	Non_R	shikenan sai a aika mu china
"ISLAM mau diNUSANTARAkan
tapi TENAGA KERJA mau di CHINA kan

🤣🤣🤣"	R	islam mau dinusantarakan tapi tenaga kerja mau di china kan 
Intelijen Indonesia om Gatot 🤔 terperangkap dg knowledge 🐉 9 LippoGate JamesR agenCMI CCP xiJinping .. Indonesia terperangkap strategi China is Civilization 😂😂  https://twitter.com/Ghea_Jhana/status/1293614777437007872 …	Non_R	intelijen indonesia om gatot terperangkap dg knowledge 9 lippogate jamesr agencmi ccp xijinping indonesia terperangkap strategi china is civilization 
Ternyata bener ya, docmart made in thailand paling bagus dibanding buatan china atau vietnam.  pic.twitter.com/aHSO93gLtp	Non_R	ternyata bener ya docmamade in thailand paling bagus dibanding buatan china atau vietnam 
emanggg 11 12 lah mereka, makanya itu pretty anteng2 aja ditinggal balik ke china 🤣	Non_R	emanggg 11 12 lah mereka makanya itu pretty anteng2 aja ditinggal balik ke china 
[Hoax] Presiden Jokowi Barter Vaksin Covid-19 dengan Lahan untuk Pabrik China  https://www.detax.org/issue/8m2  via @DetaxId	Non_R	 hoax presiden jokowi barter vaksin covid 19 dengan lahan untuk pabrik china 
"Jo Pakistaniz yaha khudki Gaand Marwane aye hai na.
Bc tumhare liye ye msg hai. Padho bc.
China ki maa toh chodhne hich waley hai.
Bc tumhare bhi gaand me Bomb dalke khadda khodke chodhenge.
Ajate ho khudi maa chudwane bc😡🔥🖕
#CKMKB
#PKMKB
🖕"	Non_R	jo pakistaniz yaha khudki gaand marwane aye hai na bc tumhare liye ye msg hai padho bc china ki maa toh chodhne hich waley hai bc tumhare bhi gaand me bomb dalke khadda khodke chodhenge ajate ho khudi maa chudwane bc ckmkb pkmkb 
RUU cipta kerja menguntungkan China.. tenaga kerja China jumlah  ratusan ribu tenaga kerja serbu Indonesia sedangkan kita semua nganggur.	Non_R	ruu cipta kerja menguntungkan china tenaga kerja china jumlah ratusan ribu tenaga kerja serbu indonesia sedangkan kita semua nganggur 
Tq master nim... Best😭😭💜💜💜💜💜🙏🙏🙏🙏🙏	Non_R	tq master nim best 
"8.

 Barang itu made in china, tapi dikemas dan dikirim ke indonesia, nigeria, garut, georgia, chad bahkan ke azkaban, afrika, dan teluk uganda.

yeah ini dapat membuat kalian agak stress😁"	Non_R	8 barang itu made in china tapi dikemas dan dikirim ke indonesia nigeria garut georgia chad bahkan ke azkaban afrika dan teluk uganda yeah ini dapat membuat kalian agak stress 
PEPE ESCOBAR: The India-China, Himalayan Puzzle – Consortiumnews#Usa200MilitaryBasesW/Pacific  https://consortiumnews.com/2020/06/25/pepe-escobar-the-india-china-himalayan-puzzle/ …	Non_R	pepe escobar the india china himalayan puzzle consortiumnews usa200militarybasesw pacific 
Iyapp,ngak sih di solo dari china ex smrookies	Non_R	iyapp ngak sih di solo dari china ex smrookies
Lp cn Ro y benji☺	Non_R	lp cn ro y benji 
"Indian media: Indian Jawans Defeated PLA at gulwan and ladaakh . Indian Wins

Google Map: O Bhnchoodo yea Map ma to China finger 1 tak bunkers bana kr betha hy

Gandou google map bhi change krlo😂😂😂😂😂😂

Ladaakh bacha bs ab"	Non_R	indian media indian jawans defeated pla at gulwan and ladaakh indian wins google map o bhnchoodo yea map ma to china finger 1 tak bunkers bana kr betha hy gandou google map bhi change krlo ladaakh bacha bs ab
MATCHDAY 5 / Chinese Super League (Group A in Dalian): Henan Jianye 河南建业 vs. Guangzhou Evergrande 广州恒大 1:3 (0:1) - 0:1 Paulinho (42.), 0:2, 0:3 Wei Shihao 韦世豪 (78., 84.), 1:3 Fernando Karanga (86.)! #CSL2020 #g2csports #goal2china	Non_R	matchday 5 chinese super league group a in dalian henan jianye vs guangzhou evergrande 1 3 0 1 0 1 paulinho 42 0 2 0 3 wei shihao 78 84 1 3 fernando karanga 86 csl2020 g2csports goal2china
PEPE ESCOBAR: The India-China, Himalayan Puzzle – Consortiumnews#IndiaPawnOfUsa  https://consortiumnews.com/2020/06/25/pepe-escobar-the-india-china-himalayan-puzzle/ …	Non_R	pepe escobar the india china himalayan puzzle consortiumnews indiapawnofusa 
yuk follow caramencinta artis indonesia favorit?	Non_R	yuk follow caramencinta artis indonesia favorit 
"Pake syopi dr 2015. Jaman belum sefemes skrg. Sering belanja printilan bocah langsung dr seller china. 
Thn segitu masih enak bgt. Bener2 gratis ongkir ga pake pocer2an, ga ada minimal blanja. 
Sampe skrg ya tetap pake syopi. Krn variasi barang paling oke. Harga juga nyaman."	Non_R	pake syopi dr 2015 jaman belum sefemes skrg sering belanja printilan bocah langsung dr seller china thn segitu masih enak bgt bener2 gratis ongkir ga pake pocer2an ga ada minimal blanja sampe skrg ya tetap pake syopi krn variasi barang paling oke harga juga nyaman 
"Actually Gunung Trusmadi memang terletak di negara China pun, mungkin sempadan dengan India pakistan.

*Tangan di dada, mata ke atas

Ni lah masalah kalau tak pandai geografi, parah sungguh otaknya

Jadahnya

Credit FB: Azri Monmaria  pic.twitter.com/hWqlng0SpD"	Non_R	actually gunung trusmadi memang terletak di negara china pun mungkin sempadan dengan india pakistan tangan di dada mata ke atas ni lah masalah kalau tak pandai geografi parah sungguh otaknya jadahnya credit fb azri monmaria 
"Maksudnya Indonesia cepat maju bila ikuti paham komunis cina gitu ya pak Luhut?
Pantesan Islam sengaja dituduh radikal biar KOMUNIS dominasi kehidupan rakyat indonesia.
Dasar kakek Gila.

 Luhut Singgung Paham Komunisme Berhasil Tekan Kemiskinan di China  http://share.babe.news/s/vcYrmmpQvR "	Non_R	maksudnya indonesia cepat maju bila ikuti paham komunis cina gitu ya pak luhut pantesan islam sengaja dituduh radikal biar komunis dominasi kehidupan rakyat indonesia dasar kakek gila luhut singgung paham komunisme berhasil tekan kemiskinan di china 
Check the sunset in Nanjing Jiangsu China  pic.twitter.com/tE0CZCPS5L – at 地铁雨花门站 YUHUAMEN Station	Non_R	check the sunset in nanjing jiangsu china at yuhuamen station
"Dari kemaren pusing mau movie marathon yg korea, thailand, china, atau jepang.

Akhirnya aku memutuskan buat marathon mr bean aja🙂"	Non_R	dari kemaren pusing mau movie marathon yg korea thailand china atau jepang akhirnya aku memutuskan buat marathon mr bean aja 
Jadi setelah proses pengangkatan itu daratannya berbentuk pegunungan?? Atau juga terkena pengaruh erosi kaya yang di china itu??	Non_R	jadi setelah proses pengangkatan itu daratannya berbentuk pegunungan atau juga terkena pengaruh erosi kaya yang di china itu 
Dari Wuhan, China pak	Non_R	dari wuhan china pak
Penjualan agv di china menanjak nih 😜	Non_R	penjualan agv di china menanjak nih 
"Lol Tunhara media war jeet chuka hy i told u already
Tumhare media ny tu china ko duniya k Map sy khatam diya hy bs😂😂😂😂😂😂😂"	Non_R	lol tunhara media war jeet chuka hy i told u already tumhare media ny tu china ko duniya k map sy khatam diya hy bs 
pusing juga ya anjing	Non_R	pusing juga ya anjing
JUJUR AKU CKP AKU LEBIH SUKA MENTERI KEWANGAN DARI DAP DARIPADA MENTERI KEWANGAN DARI BN KERANA BILA LGE JDI MENTERI KEWANGAN DIA JUJUR KALAU SLH SEBUT DIA AKN MENGAKU DIA SLH. BAJET 2020 PERUNTUKAN LBH BYK BAGI SEKOLAH TAHFIZ SKLH SK DAN SMK DRIPDA SKLH CINA  SIKIT JE PERUNTUKAN	Non_R	jujur aku ckp aku lebih suka menteri kewangan dari dap daripada menteri kewangan dari bn kerana bila lge jdi menteri kewangan dia jujur kalau slh sebut dia akn mengaku dia slh bajet 2020 peruntukan lbh byk bagi sekolah tahfiz sklh sk dan smk dripda sklh cina sikit je peruntukan
Di Cina bagian utara ada mie instan rasa anjing.  http://twitpic.com/a2k0s2 	Non_R	di cina bagian utara ada mie instan rasa anjing 
Dasar cina anjing kau...	R	dasar cina anjing kau 
Cina komunis anjing biadab !	R	cina komunis anjing biadab 
Ni pokimak anjing cina lancau	R	ni pokimak anjing cina lancau
Bangsat kau cina pendatang pki anjing.	R	bangsat kau cina pendatang pki anjing 
Banyak bacot lu cina anjing	R	banyak bacot lu cina anjing
Anjing lo wkwkwkkwwk  https://twitter.com/2ez4icy/status/1293890053567967232 …	Non_R	anjing lo wkwkwkkwwk 
"pemerintah itu kacungnya rakyat, makanya gak usah banyak tingkah sama rakyat.

paham klen cina tolol, ktisten tolol yg doyan pura² bikin akun sok muslim, anjing klen semua."	R	pemerintah itu kacungnya rakyat makanya gak usah banyak tingkah sama rakyat paham klen cina tolol ktisten tolol yg doyan pura bikin akun sok muslim anjing klen semua 
Gue tuh paling males sama orang yang cari masalah cuma karena pengen udahan. LO KALO GAMON NGOMONG, ANJING. EMANG GUE SERIBET APA HA?! BJGN.	Non_R	gue tuh paling males sama orang yang cari masalah cuma karena pengen udahan lo kalo gamon ngomong anjing emang gue seribet apa ha bjgn 
abang jnt ni rumah cina pun dia bagi salam hahdhfhgsg 😭 terang terang ada anjing	Non_R	abang jnt ni rumah cina pun dia bagi salam hahdhfhgsg terang terang ada anjing
Bukan nak kata takda, tapi tak ramai. Tapi melayu ni dia x mcm cina, asal kedai tu melayu ke india ke dorg masuk je. Bila jual barang, bkn main tulis jawi sbb nak org melayu beli, bila bangkit isu belajar jawi semua menggelupur kata jawi ni islamisasi kepala anjing mereka	Non_R	bukan nak kata takda tapi tak ramai tapi melayu ni dia x mcm cina asal kedai tu melayu ke india ke dorg masuk je bila jual barang bkn main tulis jawi sbb nak org melayu beli bila bangkit isu belajar jawi semua menggelupur kata jawi ni islamisasi kepala anjing mereka
"Tito....gw suruh lu ga usah banyak mbacot dlm teori medis covid-19..

otak lu otak anjing.  yg memaksa teori algiritma mnjadi esensi dimensi yg bukan skala ndasmu

mubadzir KTP islamnya

gw incar lu mati juga brsma PKI cina
@kemendagri pic.twitter.com/Ke4wOrr2Fk"	R	tito gw suruh lu ga usah banyak mbacot dlm teori medis covid 19 otak lu otak anjing yg memaksa teori algiritma mnjadi esensi dimensi yg bukan skala ndasmu mubadzir ktp islamnya gw incar lu mati juga brsma pki cina 
Kali kedua aku pegi centre umobile ni kau buat muka mcm anjing, dasar cina laknat	R	kali kedua aku pegi centre umobile ni kau buat muka mcm anjing dasar cina laknat
anjing, ko gak liat tka cina yg berak sembarangan, itu belum ada omnibus law, ko pikir negara lain kekurangan tenaga kerja, pemimpin negri ini malas berpikir, bisanya korupsi dan bagi2 jabatan. omnibus law itu mempermudah korupsi bagi penguasa, dan mempermudah tka cina masuk	R	anjing ko gak liat tka cina yg berak sembarangan itu belum ada omnibus law ko pikir negara lain kekurangan tenaga kerja pemimpin negri ini malas berpikir bisanya korupsi dan bagi2 jabatan omnibus law itu mempermudah korupsi bagi penguasa dan mempermudah tka cina masuk
@18cArifal fbck mas	Non_R	 fbck mas
"Saya mau tanya sama bpak @jokowi @mohmahfudmd apa kbar dngan tokoh partai dan tokoh agama yg slalu bilnang kalian itu kacung cina?? Anjing Peking?? 
Kok IDI lebih hebat ketimbang kalian??"	R	saya mau tanya sama bpak apa kbar dngan tokoh partai dan tokoh agama yg slalu bilnang kalian itu kacung cina anjing peking kok idi lebih hebat ketimbang kalian 
ini tetangga anjing nyetel musik bassnya sampe geter alias ganggu bangsattttt	Non_R	ini tetangga anjing nyetel musik bassnya sampe geter alias ganggu bangsattttt
Waku kok ngga dibales mas? Wkwk	Non_R	waku kok ngga dibales mas wkwk
Anda ngomentarin ekonomi china tp gw yakin hape lu juga produk dari cina, rumah anda juga dari material produk cina, lu ngatain keroyok keroyok ke negara populasi 1,4 M,  dikeroyok balik mampus lu anjing, note : gw bukan belain cina, cuman buka pandangan lu tentang SARA	Non_R	anda ngomentarin ekonomi china tp gw yakin hape lu juga produk dari cina rumah anda juga dari material produk cina lu ngatain keroyok keroyok ke negara populasi 1 4 m dikeroyok balik mampus lu anjing note gw bukan belain cina cuman buka pandangan lu tentang sara
Mereka udh tahu byk yg ngaku islam yg bisa disogok dan jd penjilat utk berpihak pd cina anjing aseng ini makanya mereka berani	R	mereka udh tahu byk yg ngaku islam yg bisa disogok dan jd penjilat utk berpihak pd cina anjing aseng ini makanya mereka berani
pro life anjing bukan pro choice mon maap udah jam 1 pagi di sini	Non_R	pro life anjing bukan pro choice mon maap udah jam 1 pagi di sini
"Gue siap jd relawan asalkan @jokowi & rezimnya dibubarin dulu termasuk buzerrp kecebong & anjing peking serta bacin pulangkan dulu TKA cina ke    negaranya #SaatnyaTurunkanJKW 
Cc: @HukumDan @hadijah2007 @abu_waras @MichelAdamADA_ @DonAdam68 @Namaku_Anisa @RestyLeseh @do_ra_dong  https://twitter.com/darahORDEBARU/status/1293552491468959746 … pic.twitter.com/3aIfiW9gg9"	R	gue siap jd relawan asalkan rezimnya dibubarin dulu termasuk buzerrp kecebong anjing peking serta bacin pulangkan dulu tka cina ke negaranya saatnyaturunkanjkw cc 
"Wanita/Perempuan & Pengikat Sihir/Bomoh
Indon/Cina/India makan/Minum Babi Anjing 'HARAM'
#Covid_19 #musicvalley Malays #malaysiagazette
#Aidilfitri #aidiladha2020 #TakburRaya 
Cinta/Seks/Peperangan/Duit/Wang/Money/Pitih Allah Ah Nabi Muhammad S.A.W. Ah (ٱلل‍َّٰه Ah مُحَمَّد Ah) pic.twitter.com/K9zXVhKYfN"	Non_R	wanita perempuan pengikat sihir bomoh indon cina india makan minum babi anjing haram covid 19 musicvalley malays malaysiagazette aidilfitri aidiladha2020 takburraya cinta seks peperangan duit wang money pitih allah ah nabi muhammad s a w ah ah ah 
